CODE,Date,Hour,TMP,WSP,WDR
KPWM,3/1/2017,23,44,5,300
KBED,3/2/2017,0,63,18,230
KBED,3/2/2017,1,60,13,210
KBED,3/2/2017,2,58,15,210
KBED,3/2/2017,3,57,13,210
KBED,3/2/2017,4,58,14,220
KBED,3/2/2017,5,59,14,230
KBED,3/2/2017,6,53,25,300
KBED,3/2/2017,7,46,15,300
KBED,3/2/2017,8,47,12,270
KBED,3/2/2017,9,48,22,260
KBED,3/2/2017,10,47,16,270
KBED,3/2/2017,11,42,25,290
KBED,3/2/2017,12,40,34,280
KBED,3/2/2017,13,38,33,290
KBED,3/2/2017,14,37,23,270
KBED,3/2/2017,15,38,22,290
KBED,3/2/2017,16,37,28,280
KBED,3/2/2017,17,37,23,280
KBED,3/2/2017,18,36,22,280
KBED,3/2/2017,19,34,11,280
KBED,3/2/2017,20,33,18,280
KBED,3/2/2017,21,32,16,270
KBED,3/2/2017,22,31,11,280
KBED,3/2/2017,23,30,13,280
KORH,3/2/2017,0,57,17,230
KORH,3/2/2017,1,55,9,200
KORH,3/2/2017,2,52,11,210
KORH,3/2/2017,3,51,9,210
KORH,3/2/2017,4,55,16,230
KORH,3/2/2017,5,55,26,250
KORH,3/2/2017,6,46,22,300
KORH,3/2/2017,7,42,16,280
KORH,3/2/2017,8,42,18,270
KORH,3/2/2017,9,42,21,260
KORH,3/2/2017,10,40,33,280
KORH,3/2/2017,11,35,29,270
KORH,3/2/2017,12,34,38,280
KORH,3/2/2017,13,32,30,270
KORH,3/2/2017,14,33,31,260
KORH,3/2/2017,15,32,33,280
KORH,3/2/2017,16,32,40,280
KORH,3/2/2017,17,32,30,280
KORH,3/2/2017,18,31,29,280
KORH,3/2/2017,19,29,26,280
KORH,3/2/2017,20,28,33,280
KORH,3/2/2017,21,28,31,270
KORH,3/2/2017,22,27,30,280
KORH,3/2/2017,23,26,28,270
KPSM,3/2/2017,0,60,11,210
KPSM,3/2/2017,1,60,11,220
KPSM,3/2/2017,2,60,10,220
KPSM,3/2/2017,3,60,9,230
KPSM,3/2/2017,4,58,16,260
KPSM,3/2/2017,5,56,16,260
KPSM,3/2/2017,6,53,18,270
KPSM,3/2/2017,7,49,18,280
KPSM,3/2/2017,8,46,21,270
KPSM,3/2/2017,9,47,11,250
KPSM,3/2/2017,10,46,22,250
KPSM,3/2/2017,11,43,25,260
KPSM,3/2/2017,12,40,30,280
KPSM,3/2/2017,13,38,25,270
KPSM,3/2/2017,14,38,23,270
KPSM,3/2/2017,15,38,28,270
KPSM,3/2/2017,16,38,23,290
KPSM,3/2/2017,17,37,20,280
KPSM,3/2/2017,18,36,21,290
KPSM,3/2/2017,19,34,14,290
KPSM,3/2/2017,20,33,14,290
KPSM,3/2/2017,21,32,18,290
KPSM,3/2/2017,22,31,14,290
KPSM,3/2/2017,23,30,11,310
KPWM,3/2/2017,0,42,0,0
KPWM,3/2/2017,1,42,5,170
KPWM,3/2/2017,2,47,6,190
KPWM,3/2/2017,3,50,8,180
KPWM,3/2/2017,4,53,9,250
KPWM,3/2/2017,5,51,8,230
KPWM,3/2/2017,6,51,13,260
KPWM,3/2/2017,7,47,14,280
KPWM,3/2/2017,8,45,8,260
KPWM,3/2/2017,9,46,14,260
KPWM,3/2/2017,10,47,20,260
KPWM,3/2/2017,11,43,23,260
KPWM,3/2/2017,12,42,22,250
KPWM,3/2/2017,13,37,26,270
KPWM,3/2/2017,14,36,25,270
KPWM,3/2/2017,15,36,25,290
KPWM,3/2/2017,16,34,24,270
KPWM,3/2/2017,17,35,15,280
KPWM,3/2/2017,18,32,23,270
KPWM,3/2/2017,19,31,13,270
KPWM,3/2/2017,20,29,16,300
KPWM,3/2/2017,21,28,11,320
KPWM,3/2/2017,22,27,15,310
KPWM,3/2/2017,23,25,18,310
KBED,3/3/2017,0,30,13,270
KBED,3/3/2017,1,28,9,270
KBED,3/3/2017,2,27,9,270
KBED,3/3/2017,3,26,11,280
KBED,3/3/2017,4,25,9,270
KBED,3/3/2017,5,24,6,270
KBED,3/3/2017,6,23,5,270
KBED,3/3/2017,7,23,7,280
KBED,3/3/2017,8,24,5,290
KBED,3/3/2017,9,26,11,280
KBED,3/3/2017,10,28,14,300
KBED,3/3/2017,11,30,13,300
KBED,3/3/2017,12,32,16,290
KBED,3/3/2017,13,33,15,300
KBED,3/3/2017,14,35,5,0
KBED,3/3/2017,15,33,14,290
KBED,3/3/2017,16,35,9,250
KBED,3/3/2017,17,36,9,280
KBED,3/3/2017,18,34,13,280
KBED,3/3/2017,19,32,7,250
KBED,3/3/2017,20,31,6,270
KBED,3/3/2017,21,27,9,280
KBED,3/3/2017,22,28,16,290
KBED,3/3/2017,23,26,18,280
KORH,3/3/2017,0,25,23,270
KORH,3/3/2017,1,24,14,280
KORH,3/3/2017,2,23,18,280
KORH,3/3/2017,3,22,15,290
KORH,3/3/2017,4,22,8,280
KORH,3/3/2017,5,21,9,270
KORH,3/3/2017,6,20,8,270
KORH,3/3/2017,7,19,7,260
KORH,3/3/2017,8,20,8,270
KORH,3/3/2017,9,22,17,300
KORH,3/3/2017,10,23,14,300
KORH,3/3/2017,11,25,15,300
KORH,3/3/2017,12,27,15,310
KORH,3/3/2017,13,28,16,260
KORH,3/3/2017,14,29,11,290
KORH,3/3/2017,15,30,9,270
KORH,3/3/2017,16,30,13,290
KORH,3/3/2017,17,30,13,270
KORH,3/3/2017,18,29,13,270
KORH,3/3/2017,19,28,17,250
KORH,3/3/2017,20,27,20,290
KORH,3/3/2017,21,24,21,280
KORH,3/3/2017,22,21,17,270
KORH,3/3/2017,23,19,20,280
KPSM,3/3/2017,0,29,14,290
KPSM,3/3/2017,1,28,15,290
KPSM,3/3/2017,2,26,11,300
KPSM,3/3/2017,3,25,10,300
KPSM,3/3/2017,4,24,9,300
KPSM,3/3/2017,5,23,9,290
KPSM,3/3/2017,6,22,10,290
KPSM,3/3/2017,7,21,8,290
KPSM,3/3/2017,8,21,9,290
KPSM,3/3/2017,9,23,16,300
KPSM,3/3/2017,10,25,15,290
KPSM,3/3/2017,11,26,14,310
KPSM,3/3/2017,12,28,13,310
KPSM,3/3/2017,13,30,17,340
KPSM,3/3/2017,14,32,10,270
KPSM,3/3/2017,15,33,11,260
KPSM,3/3/2017,16,33,7,0
KPSM,3/3/2017,17,32,7,240
KPSM,3/3/2017,18,31,3,0
KPSM,3/3/2017,19,31,0,0
KPSM,3/3/2017,20,32,15,260
KPSM,3/3/2017,21,31,15,270
KPSM,3/3/2017,22,24,20,320
KPSM,3/3/2017,23,22,22,310
KPWM,3/3/2017,0,24,14,310
KPWM,3/3/2017,1,23,13,310
KPWM,3/3/2017,2,22,7,300
KPWM,3/3/2017,3,20,5,320
KPWM,3/3/2017,4,21,7,330
KPWM,3/3/2017,5,19,3,360
KPWM,3/3/2017,6,16,5,290
KPWM,3/3/2017,7,17,8,320
KPWM,3/3/2017,8,18,7,320
KPWM,3/3/2017,9,20,8,300
KPWM,3/3/2017,10,23,13,320
KPWM,3/3/2017,11,24,10,300
KPWM,3/3/2017,12,26,15,320
KPWM,3/3/2017,13,28,11,340
KPWM,3/3/2017,14,30,13,300
KPWM,3/3/2017,15,31,11,340
KPWM,3/3/2017,16,31,15,310
KPWM,3/3/2017,17,32,9,280
KPWM,3/3/2017,18,30,13,300
KPWM,3/3/2017,19,26,6,340
KPWM,3/3/2017,20,27,5,350
KPWM,3/3/2017,21,26,15,350
KPWM,3/3/2017,22,24,15,330
KPWM,3/3/2017,23,22,14,350
KBED,3/4/2017,0,22,16,290
KBED,3/4/2017,1,19,17,320
KBED,3/4/2017,2,18,21,300
KBED,3/4/2017,3,16,16,310
KBED,3/4/2017,4,14,11,310
KBED,3/4/2017,5,13,11,320
KBED,3/4/2017,6,12,14,320
KBED,3/4/2017,7,10,13,300
KBED,3/4/2017,8,11,15,300
KBED,3/4/2017,9,12,13,280
KBED,3/4/2017,10,15,16,280
KBED,3/4/2017,11,18,16,290
KBED,3/4/2017,12,18,21,280
KBED,3/4/2017,13,18,30,320
KBED,3/4/2017,14,18,25,320
KBED,3/4/2017,15,19,21,340
KBED,3/4/2017,16,19,23,330
KBED,3/4/2017,17,18,21,320
KBED,3/4/2017,18,16,20,320
KBED,3/4/2017,19,14,24,320
KBED,3/4/2017,20,13,16,310
KBED,3/4/2017,21,13,23,300
KBED,3/4/2017,22,12,20,310
KBED,3/4/2017,23,11,17,320
KORH,3/4/2017,0,18,15,290
KORH,3/4/2017,1,16,14,330
KORH,3/4/2017,2,14,14,310
KORH,3/4/2017,3,13,16,300
KORH,3/4/2017,4,11,21,310
KORH,3/4/2017,5,10,16,300
KORH,3/4/2017,6,9,14,290
KORH,3/4/2017,7,8,14,290
KORH,3/4/2017,8,8,14,300
KORH,3/4/2017,9,9,14,280
KORH,3/4/2017,10,11,16,280
KORH,3/4/2017,11,13,21,290
KORH,3/4/2017,12,15,21,270
KORH,3/4/2017,13,15,25,320
KORH,3/4/2017,14,16,20,330
KORH,3/4/2017,15,17,21,330
KORH,3/4/2017,16,17,23,330
KORH,3/4/2017,17,16,21,310
KORH,3/4/2017,18,15,23,310
KORH,3/4/2017,19,12,24,310
KORH,3/4/2017,20,11,16,310
KORH,3/4/2017,21,10,16,300
KORH,3/4/2017,22,9,16,300
KORH,3/4/2017,23,9,20,310
KPSM,3/4/2017,0,19,23,310
KPSM,3/4/2017,1,17,14,310
KPSM,3/4/2017,2,16,13,310
KPSM,3/4/2017,3,15,17,290
KPSM,3/4/2017,4,12,18,300
KPSM,3/4/2017,5,11,16,310
KPSM,3/4/2017,6,9,16,330
KPSM,3/4/2017,7,9,9,300
KPSM,3/4/2017,8,10,7,290
KPSM,3/4/2017,9,11,13,280
KPSM,3/4/2017,10,14,14,270
KPSM,3/4/2017,11,15,23,280
KPSM,3/4/2017,12,15,18,290
KPSM,3/4/2017,13,13,22,310
KPSM,3/4/2017,14,15,24,310
KPSM,3/4/2017,15,15,26,320
KPSM,3/4/2017,16,15,23,300
KPSM,3/4/2017,17,14,24,300
KPSM,3/4/2017,18,13,20,300
KPSM,3/4/2017,19,11,17,300
KPSM,3/4/2017,20,10,25,310
KPSM,3/4/2017,21,9,21,300
KPSM,3/4/2017,22,8,23,300
KPSM,3/4/2017,23,8,22,290
KPWM,3/4/2017,0,19,16,310
KPWM,3/4/2017,1,17,20,310
KPWM,3/4/2017,2,15,18,300
KPWM,3/4/2017,3,13,14,330
KPWM,3/4/2017,4,12,18,320
KPWM,3/4/2017,5,10,16,300
KPWM,3/4/2017,6,9,9,310
KPWM,3/4/2017,7,8,10,290
KPWM,3/4/2017,8,8,13,290
KPWM,3/4/2017,9,10,15,300
KPWM,3/4/2017,10,12,11,290
KPWM,3/4/2017,11,12,14,300
KPWM,3/4/2017,12,10,17,330
KPWM,3/4/2017,13,11,20,330
KPWM,3/4/2017,14,13,21,330
KPWM,3/4/2017,15,13,21,320
KPWM,3/4/2017,16,13,26,320
KPWM,3/4/2017,17,14,17,310
KPWM,3/4/2017,18,12,20,330
KPWM,3/4/2017,19,10,13,330
KPWM,3/4/2017,20,9,20,320
KPWM,3/4/2017,21,8,17,300
KPWM,3/4/2017,22,8,15,300
KPWM,3/4/2017,23,7,14,300
KBED,3/5/2017,0,9,17,290
KBED,3/5/2017,1,9,25,310
KBED,3/5/2017,2,8,18,300
KBED,3/5/2017,3,8,23,310
KBED,3/5/2017,4,7,18,300
KBED,3/5/2017,5,7,18,310
KBED,3/5/2017,6,8,18,300
KBED,3/5/2017,7,8,14,310
KBED,3/5/2017,8,11,15,300
KBED,3/5/2017,9,15,20,330
KBED,3/5/2017,10,19,17,320
KBED,3/5/2017,11,21,23,330
KBED,3/5/2017,12,24,20,320
KBED,3/5/2017,13,27,17,330
KBED,3/5/2017,14,29,22,300
KBED,3/5/2017,15,31,17,330
KBED,3/5/2017,16,31,15,340
KBED,3/5/2017,17,30,16,330
KBED,3/5/2017,18,29,16,320
KBED,3/5/2017,19,25,10,310
KBED,3/5/2017,20,24,11,310
KBED,3/5/2017,21,22,10,310
KBED,3/5/2017,22,21,10,320
KBED,3/5/2017,23,19,10,310
KORH,3/5/2017,0,7,11,330
KORH,3/5/2017,1,6,13,320
KORH,3/5/2017,2,5,21,310
KORH,3/5/2017,3,5,23,300
KORH,3/5/2017,4,4,21,310
KORH,3/5/2017,5,4,23,300
KORH,3/5/2017,6,5,18,320
KORH,3/5/2017,7,5,21,320
KORH,3/5/2017,8,7,20,320
KORH,3/5/2017,9,10,20,320
KORH,3/5/2017,10,13,23,330
KORH,3/5/2017,11,17,15,330
KORH,3/5/2017,12,21,20,310
KORH,3/5/2017,13,23,16,320
KORH,3/5/2017,14,25,14,320
KORH,3/5/2017,15,26,17,300
KORH,3/5/2017,16,27,14,320
KORH,3/5/2017,17,27,15,320
KORH,3/5/2017,18,25,13,310
KORH,3/5/2017,19,23,11,330
KORH,3/5/2017,20,21,9,340
KORH,3/5/2017,21,20,16,310
KORH,3/5/2017,22,19,16,320
KORH,3/5/2017,23,18,13,330
KPSM,3/5/2017,0,7,13,290
KPSM,3/5/2017,1,8,20,290
KPSM,3/5/2017,2,7,16,290
KPSM,3/5/2017,3,7,16,290
KPSM,3/5/2017,4,7,17,300
KPSM,3/5/2017,5,7,15,300
KPSM,3/5/2017,6,7,14,290
KPSM,3/5/2017,7,8,17,290
KPSM,3/5/2017,8,9,13,290
KPSM,3/5/2017,9,13,16,300
KPSM,3/5/2017,10,17,13,300
KPSM,3/5/2017,11,21,16,300
KPSM,3/5/2017,12,24,15,290
KPSM,3/5/2017,13,28,16,290
KPSM,3/5/2017,14,31,14,290
KPSM,3/5/2017,15,32,17,310
KPSM,3/5/2017,16,32,15,300
KPSM,3/5/2017,17,32,17,300
KPSM,3/5/2017,18,29,15,290
KPSM,3/5/2017,19,26,14,300
KPSM,3/5/2017,20,25,10,300
KPSM,3/5/2017,21,23,10,310
KPSM,3/5/2017,22,21,8,300
KPSM,3/5/2017,23,19,8,300
KPWM,3/5/2017,0,8,16,310
KPWM,3/5/2017,1,9,23,320
KPWM,3/5/2017,2,9,22,320
KPWM,3/5/2017,3,9,14,320
KPWM,3/5/2017,4,9,18,320
KPWM,3/5/2017,5,9,18,320
KPWM,3/5/2017,6,9,24,320
KPWM,3/5/2017,7,10,23,320
KPWM,3/5/2017,8,10,18,330
KPWM,3/5/2017,9,14,20,320
KPWM,3/5/2017,10,16,21,330
KPWM,3/5/2017,11,20,18,320
KPWM,3/5/2017,12,23,18,340
KPWM,3/5/2017,13,25,17,330
KPWM,3/5/2017,14,28,18,310
KPWM,3/5/2017,15,30,18,310
KPWM,3/5/2017,16,30,22,310
KPWM,3/5/2017,17,30,13,330
KPWM,3/5/2017,18,28,17,330
KPWM,3/5/2017,19,25,11,330
KPWM,3/5/2017,20,23,10,340
KPWM,3/5/2017,21,21,16,340
KPWM,3/5/2017,22,19,15,340
KPWM,3/5/2017,23,18,14,330
KBED,3/6/2017,0,19,6,340
KBED,3/6/2017,1,17,6,300
KBED,3/6/2017,2,16,6,290
KBED,3/6/2017,3,14,3,290
KBED,3/6/2017,4,11,3,270
KBED,3/6/2017,5,9,5,250
KBED,3/6/2017,6,9,0,0
KBED,3/6/2017,7,8,0,0
KBED,3/6/2017,8,9,3,250
KBED,3/6/2017,9,17,3,290
KBED,3/6/2017,10,22,5,360
KBED,3/6/2017,11,25,0,0
KBED,3/6/2017,12,29,0,0
KBED,3/6/2017,13,33,0,0
KBED,3/6/2017,14,37,6,230
KBED,3/6/2017,15,40,8,220
KBED,3/6/2017,16,41,3,0
KBED,3/6/2017,17,42,3,150
KBED,3/6/2017,18,41,5,140
KBED,3/6/2017,19,38,9,120
KBED,3/6/2017,20,35,5,120
KBED,3/6/2017,21,35,5,140
KBED,3/6/2017,22,33,5,170
KBED,3/6/2017,23,31,6,200
KORH,3/6/2017,0,17,11,320
KORH,3/6/2017,1,16,11,330
KORH,3/6/2017,2,15,10,330
KORH,3/6/2017,3,14,9,320
KORH,3/6/2017,4,12,10,300
KORH,3/6/2017,5,12,9,310
KORH,3/6/2017,6,12,11,310
KORH,3/6/2017,7,11,10,300
KORH,3/6/2017,8,12,9,310
KORH,3/6/2017,9,17,7,310
KORH,3/6/2017,10,22,6,0
KORH,3/6/2017,11,26,6,0
KORH,3/6/2017,12,30,0,0
KORH,3/6/2017,13,33,7,0
KORH,3/6/2017,14,36,0,0
KORH,3/6/2017,15,39,6,250
KORH,3/6/2017,16,41,6,220
KORH,3/6/2017,17,42,7,250
KORH,3/6/2017,18,40,3,240
KORH,3/6/2017,19,38,7,170
KORH,3/6/2017,20,37,6,190
KORH,3/6/2017,21,33,6,160
KORH,3/6/2017,22,32,8,200
KORH,3/6/2017,23,31,10,220
KPSM,3/6/2017,0,18,6,290
KPSM,3/6/2017,1,16,5,310
KPSM,3/6/2017,2,14,3,300
KPSM,3/6/2017,3,13,7,280
KPSM,3/6/2017,4,13,7,270
KPSM,3/6/2017,5,11,3,270
KPSM,3/6/2017,6,10,3,270
KPSM,3/6/2017,7,9,0,0
KPSM,3/6/2017,8,12,3,290
KPSM,3/6/2017,9,18,5,310
KPSM,3/6/2017,10,22,0,0
KPSM,3/6/2017,11,26,3,240
KPSM,3/6/2017,12,30,0,0
KPSM,3/6/2017,13,35,3,240
KPSM,3/6/2017,14,37,5,230
KPSM,3/6/2017,15,38,0,0
KPSM,3/6/2017,16,40,0,0
KPSM,3/6/2017,17,37,9,140
KPSM,3/6/2017,18,35,8,150
KPSM,3/6/2017,19,32,5,150
KPSM,3/6/2017,20,32,3,170
KPSM,3/6/2017,21,30,6,140
KPSM,3/6/2017,22,30,3,150
KPSM,3/6/2017,23,30,0,0
KPWM,3/6/2017,0,16,7,330
KPWM,3/6/2017,1,15,7,310
KPWM,3/6/2017,2,15,10,310
KPWM,3/6/2017,3,10,3,310
KPWM,3/6/2017,4,11,0,0
KPWM,3/6/2017,5,10,6,300
KPWM,3/6/2017,6,11,5,270
KPWM,3/6/2017,7,9,0,0
KPWM,3/6/2017,8,9,5,280
KPWM,3/6/2017,9,16,6,300
KPWM,3/6/2017,10,22,9,290
KPWM,3/6/2017,11,28,10,300
KPWM,3/6/2017,12,31,7,300
KPWM,3/6/2017,13,35,7,0
KPWM,3/6/2017,14,37,6,300
KPWM,3/6/2017,15,37,8,280
KPWM,3/6/2017,16,39,6,270
KPWM,3/6/2017,17,36,9,170
KPWM,3/6/2017,18,34,9,160
KPWM,3/6/2017,19,32,3,180
KPWM,3/6/2017,20,31,5,190
KPWM,3/6/2017,21,29,0,0
KPWM,3/6/2017,22,28,0,0
KPWM,3/6/2017,23,28,0,0
KBED,3/7/2017,0,33,6,180
KBED,3/7/2017,1,32,3,200
KBED,3/7/2017,2,30,3,150
KBED,3/7/2017,3,31,0,0
KBED,3/7/2017,4,31,3,170
KBED,3/7/2017,5,32,5,180
KBED,3/7/2017,6,33,5,190
KBED,3/7/2017,7,34,0,0
KBED,3/7/2017,8,34,5,140
KBED,3/7/2017,9,35,6,150
KBED,3/7/2017,10,37,7,150
KBED,3/7/2017,11,39,7,160
KBED,3/7/2017,12,40,9,160
KBED,3/7/2017,13,41,10,190
KBED,3/7/2017,14,42,8,190
KBED,3/7/2017,15,45,11,200
KBED,3/7/2017,16,45,11,190
KBED,3/7/2017,17,44,8,200
KBED,3/7/2017,18,44,7,190
KBED,3/7/2017,19,44,6,180
KBED,3/7/2017,20,45,3,180
KBED,3/7/2017,21,46,7,180
KBED,3/7/2017,22,47,6,210
KBED,3/7/2017,23,47,3,210
KORH,3/7/2017,0,30,10,220
KORH,3/7/2017,1,30,3,200
KORH,3/7/2017,2,30,7,200
KORH,3/7/2017,3,30,6,180
KORH,3/7/2017,4,30,8,210
KORH,3/7/2017,5,31,8,190
KORH,3/7/2017,6,31,8,200
KORH,3/7/2017,7,32,8,190
KORH,3/7/2017,8,32,9,220
KORH,3/7/2017,9,33,9,220
KORH,3/7/2017,10,34,11,220
KORH,3/7/2017,11,37,10,220
KORH,3/7/2017,12,38,11,220
KORH,3/7/2017,13,39,13,170
KORH,3/7/2017,14,41,14,180
KORH,3/7/2017,15,42,17,180
KORH,3/7/2017,16,41,13,180
KORH,3/7/2017,17,41,13,190
KORH,3/7/2017,18,41,9,190
KORH,3/7/2017,19,42,8,200
KORH,3/7/2017,20,42,9,200
KORH,3/7/2017,21,42,10,210
KORH,3/7/2017,22,44,14,220
KORH,3/7/2017,23,44,13,220
KPSM,3/7/2017,0,30,3,150
KPSM,3/7/2017,1,31,0,0
KPSM,3/7/2017,2,32,5,150
KPSM,3/7/2017,3,31,3,140
KPSM,3/7/2017,4,32,0,0
KPSM,3/7/2017,5,32,0,0
KPSM,3/7/2017,6,33,5,160
KPSM,3/7/2017,7,33,3,140
KPSM,3/7/2017,8,34,6,140
KPSM,3/7/2017,9,35,3,160
KPSM,3/7/2017,10,37,8,160
KPSM,3/7/2017,11,38,8,160
KPSM,3/7/2017,12,38,13,150
KPSM,3/7/2017,13,39,9,170
KPSM,3/7/2017,14,38,9,160
KPSM,3/7/2017,15,38,8,140
KPSM,3/7/2017,16,39,9,140
KPSM,3/7/2017,17,40,8,120
KPSM,3/7/2017,18,40,6,130
KPSM,3/7/2017,19,40,6,120
KPSM,3/7/2017,20,39,8,140
KPSM,3/7/2017,21,40,6,140
KPSM,3/7/2017,22,39,3,150
KPSM,3/7/2017,23,39,0,0
KPWM,3/7/2017,0,27,0,0
KPWM,3/7/2017,1,26,5,270
KPWM,3/7/2017,2,27,0,0
KPWM,3/7/2017,3,28,0,0
KPWM,3/7/2017,4,29,0,0
KPWM,3/7/2017,5,30,0,0
KPWM,3/7/2017,6,31,5,30
KPWM,3/7/2017,7,33,0,0
KPWM,3/7/2017,8,34,5,200
KPWM,3/7/2017,9,36,9,170
KPWM,3/7/2017,10,37,8,190
KPWM,3/7/2017,11,38,8,190
KPWM,3/7/2017,12,39,10,180
KPWM,3/7/2017,13,38,9,170
KPWM,3/7/2017,14,38,11,190
KPWM,3/7/2017,15,39,10,170
KPWM,3/7/2017,16,38,9,170
KPWM,3/7/2017,17,38,7,170
KPWM,3/7/2017,18,39,6,170
KPWM,3/7/2017,19,39,9,170
KPWM,3/7/2017,20,39,8,170
KPWM,3/7/2017,21,39,5,160
KPWM,3/7/2017,22,39,3,190
KPWM,3/7/2017,23,39,3,220
KBED,3/8/2017,0,46,3,0
KBED,3/8/2017,1,48,5,200
KBED,3/8/2017,2,48,5,190
KBED,3/8/2017,3,48,8,170
KBED,3/8/2017,4,48,7,180
KBED,3/8/2017,5,49,11,180
KBED,3/8/2017,6,50,14,190
KBED,3/8/2017,7,52,11,200
KBED,3/8/2017,8,53,10,200
KBED,3/8/2017,9,53,9,240
KBED,3/8/2017,10,49,10,270
KBED,3/8/2017,11,51,7,270
KBED,3/8/2017,12,51,11,250
KBED,3/8/2017,13,52,14,290
KBED,3/8/2017,14,55,11,260
KBED,3/8/2017,15,57,18,300
KBED,3/8/2017,16,58,11,280
KBED,3/8/2017,17,57,13,260
KBED,3/8/2017,18,55,7,230
KBED,3/8/2017,19,52,9,240
KBED,3/8/2017,20,50,5,240
KBED,3/8/2017,21,49,5,200
KBED,3/8/2017,22,50,7,190
KBED,3/8/2017,23,48,14,190
KORH,3/8/2017,0,45,15,220
KORH,3/8/2017,1,45,13,210
KORH,3/8/2017,2,46,13,210
KORH,3/8/2017,3,46,9,200
KORH,3/8/2017,4,45,11,200
KORH,3/8/2017,5,47,17,210
KORH,3/8/2017,6,48,22,210
KORH,3/8/2017,7,49,17,210
KORH,3/8/2017,8,50,18,220
KORH,3/8/2017,9,44,18,280
KORH,3/8/2017,10,44,13,280
KORH,3/8/2017,11,46,8,260
KORH,3/8/2017,12,45,11,250
KORH,3/8/2017,13,46,18,290
KORH,3/8/2017,14,48,22,280
KORH,3/8/2017,15,50,18,260
KORH,3/8/2017,16,52,18,260
KORH,3/8/2017,17,51,17,230
KORH,3/8/2017,18,51,23,250
KORH,3/8/2017,19,48,15,240
KORH,3/8/2017,20,45,8,240
KORH,3/8/2017,21,46,9,200
KORH,3/8/2017,22,45,8,210
KORH,3/8/2017,23,43,11,200
KPSM,3/8/2017,0,40,0,0
KPSM,3/8/2017,1,40,0,0
KPSM,3/8/2017,2,38,0,0
KPSM,3/8/2017,3,38,0,0
KPSM,3/8/2017,4,38,0,0
KPSM,3/8/2017,5,37,0,0
KPSM,3/8/2017,6,38,0,0
KPSM,3/8/2017,7,42,0,0
KPSM,3/8/2017,8,40,3,160
KPSM,3/8/2017,9,40,7,210
KPSM,3/8/2017,10,48,15,260
KPSM,3/8/2017,11,47,11,280
KPSM,3/8/2017,12,49,10,260
KPSM,3/8/2017,13,52,16,280
KPSM,3/8/2017,14,53,18,280
KPSM,3/8/2017,15,55,16,270
KPSM,3/8/2017,16,56,9,290
KPSM,3/8/2017,17,56,8,250
KPSM,3/8/2017,18,53,10,250
KPSM,3/8/2017,19,50,7,240
KPSM,3/8/2017,20,50,7,250
KPSM,3/8/2017,21,47,3,220
KPSM,3/8/2017,22,49,16,260
KPSM,3/8/2017,23,45,5,210
KPWM,3/8/2017,0,39,0,0
KPWM,3/8/2017,1,39,0,0
KPWM,3/8/2017,2,39,0,0
KPWM,3/8/2017,3,39,0,0
KPWM,3/8/2017,4,38,0,0
KPWM,3/8/2017,5,37,3,300
KPWM,3/8/2017,6,37,5,280
KPWM,3/8/2017,7,37,0,0
KPWM,3/8/2017,8,38,5,280
KPWM,3/8/2017,9,43,7,200
KPWM,3/8/2017,10,39,9,280
KPWM,3/8/2017,11,39,8,290
KPWM,3/8/2017,12,43,0,0
KPWM,3/8/2017,13,48,10,260
KPWM,3/8/2017,14,52,11,270
KPWM,3/8/2017,15,53,18,270
KPWM,3/8/2017,16,53,16,270
KPWM,3/8/2017,17,53,17,260
KPWM,3/8/2017,18,52,10,250
KPWM,3/8/2017,19,49,6,220
KPWM,3/8/2017,20,48,7,270
KPWM,3/8/2017,21,46,3,250
KPWM,3/8/2017,22,41,3,180
KPWM,3/8/2017,23,36,0,0
KBED,3/9/2017,0,46,10,190
KBED,3/9/2017,1,45,7,250
KBED,3/9/2017,2,43,6,200
KBED,3/9/2017,3,39,8,210
KBED,3/9/2017,4,41,6,220
KBED,3/9/2017,5,35,5,220
KBED,3/9/2017,6,34,5,210
KBED,3/9/2017,7,31,5,220
KBED,3/9/2017,8,41,6,250
KBED,3/9/2017,9,48,14,260
KBED,3/9/2017,10,48,23,300
KBED,3/9/2017,11,47,23,300
KBED,3/9/2017,12,47,26,290
KBED,3/9/2017,13,46,28,280
KBED,3/9/2017,14,46,22,270
KBED,3/9/2017,15,47,29,280
KBED,3/9/2017,16,47,23,280
KBED,3/9/2017,17,47,23,280
KBED,3/9/2017,18,45,20,280
KBED,3/9/2017,19,44,20,290
KBED,3/9/2017,20,43,14,280
KBED,3/9/2017,21,41,11,290
KBED,3/9/2017,22,40,17,280
KBED,3/9/2017,23,38,14,290
KORH,3/9/2017,0,42,10,220
KORH,3/9/2017,1,43,10,270
KORH,3/9/2017,2,42,6,240
KORH,3/9/2017,3,38,8,220
KORH,3/9/2017,4,38,9,240
KORH,3/9/2017,5,39,10,250
KORH,3/9/2017,6,39,10,260
KORH,3/9/2017,7,38,10,260
KORH,3/9/2017,8,38,9,260
KORH,3/9/2017,9,43,22,260
KORH,3/9/2017,10,43,25,270
KORH,3/9/2017,11,42,28,280
KORH,3/9/2017,12,41,26,260
KORH,3/9/2017,13,42,28,270
KORH,3/9/2017,14,41,26,260
KORH,3/9/2017,15,43,30,280
KORH,3/9/2017,16,45,20,280
KORH,3/9/2017,17,44,20,280
KORH,3/9/2017,18,43,17,270
KORH,3/9/2017,19,40,13,280
