Wk.Day,Month,Day,Year,Numeric_Time,TMP,WSP,WDR,ISO.tot.dmd,NH.RT.MWh,UES.Cap.DayLoad,UES.Sea.DayLoad,LMP.RT.NH,UES.Sea.NextDayLoad
Thu,9,8,2016,0,69,3,60,14229.62,1129.9,43.069,64.131,29.1,67.76
Thu,9,8,2016,1,68,7,90,13788.68,1080.5,40.666,61.082,31.59,64.608
Thu,9,8,2016,2,67,5,70,13396.36,1050.1,39.49,59.205,27,63.188
Thu,9,8,2016,3,67,1,40,13214.69,1047.1,39.837,58.545,26.18,63.093
Thu,9,8,2016,4,67,5,360,13371.42,1072,41.37,59.786,25.82,64.909
Thu,9,8,2016,5,67,3,90,14293.12,1181.7,46.739,66.388,27.43,71.932
Thu,9,8,2016,6,67,7,0,15534.43,1357.7,57.029,77.034,51.37,83.397
Thu,9,8,2016,7,67,7,330,15932.56,1460.5,63.093,83.66,59.45,91.668
Thu,9,8,2016,8,68,3,70,16514.97,1513.5,67.993,87.165,62.1,97.16
Thu,9,8,2016,9,68,7,90,17052.6,1564.3,71.432,90.566,27.31,102.47
Thu,9,8,2016,10,71,3,340,17596.69,1603.6,75.204,93.71,36.21,112.228
Thu,9,8,2016,11,73,3,310,18066.13,1655.5,78.759,96.326,52.65,121.318
Thu,9,8,2016,12,75,3,260,18484.14,1690,80.617,99.111,60.95,125.882
Thu,9,8,2016,13,76,5,260,18933.98,1724.9,82.078,100.698,38.79,131.768
Thu,9,8,2016,14,75,7,120,19319.52,1749,82.334,102.102,56,136.412
Thu,9,8,2016,15,76,5,110,19716.68,1778.8,84.586,104.02,51.06,138.602
Thu,9,8,2016,16,76,9,120,20197.1,1805.6,85.169,105.574,73.51,139.474
Thu,9,8,2016,17,74,7,130,20416.82,1814.1,82.85,105.426,75.7,136.06
Thu,9,8,2016,18,72,8,120,20075.17,1792.1,79.011,104.572,64.61,129.648
Thu,9,8,2016,19,68,7,120,20173.79,1814.9,78.846,105.856,62.31,126.268
Thu,9,8,2016,20,67,6,130,19689.44,1764.4,75.917,102.315,46.89,119.31
Thu,9,8,2016,21,66,5,130,18389.42,1627,69.59,94.142,34.1,108.72
Thu,9,8,2016,22,66,5,160,16735.5,1463.9,59.93,82.749,29.42,96.093
Thu,9,8,2016,23,67,11,170,15774.97,1328,53.562,73.66,28.47,84.018
Fri,9,9,2016,0,67,1,210,15229.17,1235.5,48.956,67.76,27.04,75.225
Fri,9,9,2016,1,67,0,0,14693.48,1177.6,46.568,64.608,26.48,69.616
Fri,9,9,2016,2,67,1,200,14280.07,1147.4,45.19,63.188,25.21,65.734
Fri,9,9,2016,3,68,0,0,14104.58,1137.2,45.227,63.093,24.89,63.423
Fri,9,9,2016,4,68,1,330,14311.84,1169.6,46.954,64.909,24.5,62.84
Fri,9,9,2016,5,69,0,0,15267.31,1267.3,52.244,71.932,29.27,65.142
Fri,9,9,2016,6,70,3,300,16590.73,1446.5,62.589,83.397,43.51,68.997
Fri,9,9,2016,7,70,1,240,17357.95,1563.2,68.976,91.668,46.7,75.66
Fri,9,9,2016,8,72,6,250,17906.19,1641.8,76.09,97.16,39.15,82.724
Fri,9,9,2016,9,75,3,250,18725.36,1733.6,84.119,102.47,38.54,88.552
Fri,9,9,2016,10,80,6,240,19570.95,1846.1,90.05,112.228,61.83,92.882
Fri,9,9,2016,11,85,8,270,20522.27,1922.2,91.817,121.318,71.14,96.358
Fri,9,9,2016,12,88,11,260,21328.11,1968.2,93.942,125.882,75.09,96.579
Fri,9,9,2016,13,90,9,260,22029.43,2022.4,96.003,131.768,77.18,95.944
Fri,9,9,2016,14,92,8,250,22463.05,2048.2,96.852,136.412,88.19,94.094
Fri,9,9,2016,15,92,9,250,22805.82,2056.3,95.923,138.602,134.1,93.822
Fri,9,9,2016,16,92,10,270,23033.85,2044.9,92.941,139.474,132.83,94.878
Fri,9,9,2016,17,90,13,320,22772.22,1992.1,86.692,136.06,171.44,93.897
Fri,9,9,2016,18,86,14,310,22017.19,1907.9,81.168,129.648,111.82,92.716
Fri,9,9,2016,19,82,9,320,21630.82,1881.9,79.396,126.268,59.68,94.386
Fri,9,9,2016,20,78,7,320,20858.72,1806.4,75.338,119.31,47.62,92.067
Fri,9,9,2016,21,77,5,300,19443.39,1660.4,67.839,108.72,38.79,87.096
Fri,9,9,2016,22,74,0,0,17759.16,1482.8,59.258,96.093,53.56,79.653
Fri,9,9,2016,23,71,0,0,16073.4,1321.7,52.374,84.018,29.59,71.996
Sat,9,10,2016,0,69,3,260,15016.62,1196.5,47.21,75.225,50.95,66.588
Sat,9,10,2016,1,67,2,290,14173.89,1124.5,43.853,69.616,42.14,62.841
Sat,9,10,2016,2,66,0,0,13982.57,1074.9,41.618,65.734,51.28,60.598
Sat,9,10,2016,3,64,0,0,13933.41,1050.9,40.764,63.423,35.01,60.032
Sat,9,10,2016,4,64,1,360,14048.31,1048.2,40.736,62.84,29.75,60.879
Sat,9,10,2016,5,65,2,310,14020.13,1081.9,42.338,65.142,25.43,63.686
Sat,9,10,2016,6,66,1,270,14257.61,1138.9,44.945,68.997,27.4,67.329
Sat,9,10,2016,7,66,2,340,14332.97,1231.4,48.822,75.66,30.11,73.557
Sat,9,10,2016,8,68,2,260,15217.54,1332,54.019,82.724,33.46,82.287
Sat,9,10,2016,9,72,0,0,16116.04,1420.9,58.016,88.552,38.94,91.358
Sat,9,10,2016,10,73,3,0,16898.63,1482.8,62.529,92.882,47.02,95.784
Sat,9,10,2016,11,78,9,120,17389.41,1512,63.901,96.358,42.21,96.68
Sat,9,10,2016,12,77,8,120,17644.26,1513.4,63.472,96.579,36.95,97.008
Sat,9,10,2016,13,75,9,120,17836.25,1500.8,62.242,95.944,43.2,96.892
Sat,9,10,2016,14,75,11,150,18134.63,1487.2,60.776,94.094,61.49,98.494
Sat,9,10,2016,15,72,7,110,18498.67,1493.4,61.227,93.822,93.28,99.35
Sat,9,10,2016,16,70,6,110,18752.67,1504.2,62.566,94.878,77.95,99.744
Sat,9,10,2016,17,71,8,100,18784.08,1507.8,62.718,93.897,52.97,99.49
Sat,9,10,2016,18,71,10,110,18500.85,1495.3,60.863,92.716,39.13,96.154
Sat,9,10,2016,19,68,8,100,18609.42,1514.7,61.336,94.386,63.51,94.914
Sat,9,10,2016,20,68,7,100,18276.64,1477.9,59.846,92.067,37.7,89.7
Sat,9,10,2016,21,67,8,100,17432.26,1389.9,55.456,87.096,37.7,79.809
Sat,9,10,2016,22,67,7,90,16297.03,1279.9,50.162,79.653,32.57,70.354
Sat,9,10,2016,23,68,3,110,15096.76,1172.6,45.37,71.996,26.41,61.983
Sun,9,11,2016,0,68,1,20,14144.64,1108.3,42.054,66.588,23.86,55.743
Sun,9,11,2016,1,68,1,360,13780.11,1056.3,39.998,62.841,34.25,52.328
Sun,9,11,2016,2,68,1,70,13847.86,1026.1,38.58,60.598,54.02,50.546
Sun,9,11,2016,3,68,0,0,13581.61,1012.6,37.956,60.032,26.47,50.1
Sun,9,11,2016,4,68,5,140,13501.46,1019.4,38.285,60.879,26.47,51.184
Sun,9,11,2016,5,70,2,170,13701.72,1051.7,39.926,63.686,29.58,56.898
Sun,9,11,2016,6,72,7,180,14117.18,1107.6,43.004,67.329,40.91,65.9
Sun,9,11,2016,7,73,10,200,14391.47,1200.4,47.017,73.557,42.44,71.486
Sun,9,11,2016,8,74,14,220,15047.2,1316.2,52.106,82.287,40.99,74.46
Sun,9,11,2016,9,76,9,200,15958.7,1410,56.289,91.358,41.74,77.046
Sun,9,11,2016,10,77,11,220,16172.57,1405.6,56.906,95.784,39.56,79.79
Sun,9,11,2016,11,67,5,300,16038.74,1403.8,58.438,96.68,25.12,81.91
Sun,9,11,2016,12,71,9,270,15972.54,1436.6,58.81,97.008,26.7,82.418
Sun,9,11,2016,13,74,14,290,16056.82,1454,59.283,96.892,24.06,83.182
Sun,9,11,2016,14,78,17,290,16196.11,1464.1,59.505,98.494,23.77,84.128
Sun,9,11,2016,15,80,16,280,16517.09,1474.8,59.374,99.35,27.09,85.242
Sun,9,11,2016,16,81,17,310,16841.36,1481.8,59.829,99.744,34.11,86.253
Sun,9,11,2016,17,81,17,310,17101.47,1488.9,59.71,99.49,38.31,87.291
Sun,9,11,2016,18,76,16,320,16850.74,1459.1,57.278,96.154,28.07,87.129
Sun,9,11,2016,19,71,11,310,16741.89,1457.7,57.153,94.914,31.74,88.65
Sun,9,11,2016,20,67,13,320,16173.34,1394.9,54.299,89.7,30.36,84.951
Sun,9,11,2016,21,64,8,310,14907.55,1266.4,48.732,79.809,21.68,76.664
Sun,9,11,2016,22,62,7,310,13492.58,1137.9,42.684,70.354,11.66,66.801
Sun,9,11,2016,23,59,7,330,12410.96,1027.4,37.905,61.983,-0.75,58.868
Mon,9,12,2016,0,56,9,310,11686.93,949.9,35.06,55.743,20.98,54.216
Mon,9,12,2016,1,57,7,290,11520.36,905.1,33.106,52.328,13.93,51.6
Mon,9,12,2016,2,56,6,280,11305.2,883.3,32.314,50.546,-10.32,50.397
Mon,9,12,2016,3,54,3,240,11376.58,883,32.72,50.1,-42.15,50.352
Mon,9,12,2016,4,50,2,180,11363.42,916.2,34.337,51.184,17.81,51.54
Mon,9,12,2016,5,48,3,180,12124.01,1019.4,38.794,56.898,13.82,57.458
Mon,9,12,2016,6,48,7,270,12879.31,1173.9,46.746,65.9,15.24,66.614
Mon,9,12,2016,7,51,3,300,13540.58,1268.4,52.86,71.486,13.38,71.928
Mon,9,12,2016,8,56,3,280,13955.85,1317.4,57.638,74.46,19.06,75.108
Mon,9,12,2016,9,61,3,350,14303.6,1362.4,61.054,77.046,18.93,77.859
Mon,9,12,2016,10,64,0,0,14636.3,1411.3,63.873,79.79,20.84,81.432
Mon,9,12,2016,11,68,1,0,14878.46,1436.3,65.818,81.91,20.33,84.596
Mon,9,12,2016,12,69,5,0,15057.06,1449.4,66.857,82.418,20.23,86.422
Mon,9,12,2016,13,70,6,0,15347.29,1468.4,68.227,83.182,20.67,89.22
Mon,9,12,2016,14,71,7,0,15624.29,1474.7,68.822,84.128,21.4,91.714
Mon,9,12,2016,15,72,9,140,15899.01,1479.7,69.142,85.242,22.43,93.89
Mon,9,12,2016,16,71,11,150,16254.76,1487.4,68.185,86.253,22.4,95.664
Mon,9,12,2016,17,70,11,150,16542.95,1499.6,65.233,87.291,21.91,96.79
Mon,9,12,2016,18,67,11,140,16407.68,1486.4,61.992,87.129,20.63,95.691
Mon,9,12,2016,19,64,5,160,16497.21,1504.3,66.736,88.65,22.35,97.522
Mon,9,12,2016,20,61,3,180,15974.41,1447.7,64.774,84.951,21.88,93.552
Mon,9,12,2016,21,60,6,190,14732.43,1316.4,58.056,76.664,21.27,85.32
Mon,9,12,2016,22,58,1,220,13238.82,1166.2,50.853,66.801,17.61,74.746
Mon,9,12,2016,23,57,2,280,11927.41,1048.7,45.589,58.868,7.35,66.772
Tue,9,13,2016,0,56,0,0,11427.74,973.7,42.439,54.216,11.95,61.124
Tue,9,13,2016,1,56,2,280,11466.62,931.6,40.064,51.6,17.11,57.99
Tue,9,13,2016,2,53,5,270,11514.23,910.6,39.162,50.397,16.25,56.274
Tue,9,13,2016,3,54,3,280,11389.53,911.9,39.466,50.352,20.8,55.826
Tue,9,13,2016,4,53,5,260,11610.2,940.8,41.116,51.54,8.72,57.129
Tue,9,13,2016,5,53,1,230,11862.35,1043,45.586,57.458,-18,63.297
Tue,9,13,2016,6,52,6,260,12796.57,1200.9,53.704,66.614,19.74,72.255
Tue,9,13,2016,7,52,2,230,13705.36,1293,59.775,71.928,24.94,77.904
Tue,9,13,2016,8,59,5,260,14189.13,1341.5,64.038,75.108,23.52,82.382
Tue,9,13,2016,9,63,8,250,14588.38,1392.3,68.002,77.859,22.43,87.566
Tue,9,13,2016,10,70,7,240,15026.45,1448.5,72.035,81.432,23.57,93.496
Tue,9,13,2016,11,75,8,240,15379.77,1492.9,75.308,84.596,24.39,98.798
Tue,9,13,2016,12,80,9,260,15676.95,1516.3,77.458,86.422,25.78,102.702
Tue,9,13,2016,13,82,10,230,16104.25,1557,79.812,89.22,25.84,106.515
Tue,9,13,2016,14,83,6,220,16450.62,1577.5,79.879,91.714,25.84,108.148
Tue,9,13,2016,15,85,10,240,16865.35,1590.3,80.32,93.89,25.97,107.248
Tue,9,13,2016,16,85,8,250,17276.76,1599.8,79.851,95.664,29.08,106.545
Tue,9,13,2016,17,84,6,230,17479.72,1604.8,76.998,96.79,33.83,104.793
Tue,9,13,2016,18,81,10,230,17262.38,1587.3,69.099,95.691,40.3,100.79
Tue,9,13,2016,19,76,5,220,17403.4,1603.9,65.961,97.522,34.43,99.534
Tue,9,13,2016,20,71,5,200,16873.4,1538.8,61.619,93.552,28.29,92.88
Tue,9,13,2016,21,69,7,190,15646.67,1409.9,54.913,85.32,27.61,83.338
Tue,9,13,2016,22,69,7,200,14104.9,1260.2,46.968,74.746,25.5,71.78
Tue,9,13,2016,23,69,8,210,12746.14,1135.4,41.41,66.772,24.39,63.183
Wed,9,14,2016,0,67,9,210,12051.08,1057.6,38.028,61.124,20.4,57.579
Wed,9,14,2016,1,67,9,220,11798.89,1011.2,36.052,57.99,19.5,54.186
Wed,9,14,2016,2,66,9,210,11662.95,984.2,34.743,56.274,15.04,52.224
Wed,9,14,2016,3,65,10,220,11623.91,982.4,35.014,55.826,8.12,51.608
Wed,9,14,2016,4,65,8,230,11682.48,1013.6,36.339,57.129,14.04,52.672
Wed,9,14,2016,5,64,7,240,12233.67,1118,41.671,63.297,23.1,58.27
Wed,9,14,2016,6,64,7,260,13620.93,1281.2,51.236,72.255,47.97,67.054
Wed,9,14,2016,7,64,8,240,14717.67,1382.6,57.956,77.904,27.61,71.676
Wed,9,14,2016,8,67,8,240,15354.24,1449.2,64.054,82.382,23.99,74.637
Wed,9,14,2016,9,71,8,250,15963.54,1519.2,69.757,87.566,24.07,77.188
Wed,9,14,2016,10,76,8,270,16714.25,1599.2,75.332,93.496,29.99,79.053
Wed,9,14,2016,11,81,8,270,17363.55,1659.9,77.534,98.798,43.57,80.044
Wed,9,14,2016,12,85,13,240,17912.92,1689.5,77.733,102.702,47.28,80.067
Wed,9,14,2016,13,85,9,260,18665.46,1725.9,80.752,106.515,51.93,80.674
Wed,9,14,2016,14,85,13,280,19206.59,1721.1,78.61,108.148,54.84,80.464
Wed,9,14,2016,15,82,15,280,19471.44,1699.3,77.929,107.248,41.84,80.836
Wed,9,14,2016,16,81,13,270,19586.74,1677.8,73.817,106.545,37.44,81.273
Wed,9,14,2016,17,80,25,330,19279.7,1637.7,68.39,104.793,47.79,82.276
Wed,9,14,2016,18,67,9,290,18810.49,1599.4,63.453,100.79,40.24,82.414
Wed,9,14,2016,19,67,9,280,18680.01,1591.5,62.627,99.534,58.42,84.758
Wed,9,14,2016,20,64,12,290,17777.13,1507.3,58.672,92.88,38.42,81.603
Wed,9,14,2016,21,62,9,310,16194.47,1366.3,52.154,83.338,27.22,74.502
Wed,9,14,2016,22,59,6,280,14322.44,1211.1,44.868,71.78,22.38,64.809
Wed,9,14,2016,23,57,5,320,12856.64,1083.5,39.319,63.183,24.43,57.21
Thu,9,15,2016,0,56,7,290,11940.65,992.5,36.01,57.579,47.91,52.695
Thu,9,15,2016,1,55,6,320,11403.57,943.9,34.018,54.186,52.97,50.07
Thu,9,15,2016,2,54,5,320,11428.43,918.6,32.893,52.224,35.42,48.782
Thu,9,15,2016,3,51,2,290,11439.91,915.2,32.835,51.608,31.66,48.578
Thu,9,15,2016,4,52,2,320,11247.61,943.7,34.225,52.672,30.15,49.994
Thu,9,15,2016,5,50,6,330,11761.65,1043.1,38.904,58.27,29.02,55.911
Thu,9,15,2016,6,48,6,340,12803.65,1199.6,47.208,67.054,26.49,64.866
Thu,9,15,2016,7,50,2,310,13657.53,1289.8,53.886,71.676,25.74,69.44
Thu,9,15,2016,8,56,9,350,13943.72,1333.1,58.728,74.637,26.81,72.412
Thu,9,15,2016,9,60,6,350,14141,1363.5,60.73,77.188,25.07,75.171
Thu,9,15,2016,10,63,5,20,14364.13,1397.6,62.923,79.053,24.38,77.436
Thu,9,15,2016,11,64,7,350,14564.52,1412.2,64.188,80.044,37.08,78.999
Thu,9,15,2016,12,65,7,120,14579.91,1408.1,64.941,80.067,24,79.042
Thu,9,15,2016,13,66,6,100,14706.52,1421.4,65.709,80.674,22.49,79.518
Thu,9,15,2016,14,66,11,110,14774.44,1418.8,65.406,80.464,22.51,79.422
Thu,9,15,2016,15,66,11,140,14923.8,1418.8,65.048,80.836,23.63,79.798
Thu,9,15,2016,16,66,9,120,15203.38,1427.4,63.609,81.273,23.96,80.241
Thu,9,15,2016,17,65,10,120,15410.06,1432.1,61.322,82.276,24.64,80.547
Thu,9,15,2016,18,62,11,160,15327.72,1425.6,58.779,82.414,24.96,79.774
Thu,9,15,2016,19,59,7,150,15570.12,1454.4,58.763,84.758,31.32,81.706
Thu,9,15,2016,20,56,3,150,15083.06,1397.2,55.514,81.603,28.84,78.874
Thu,9,15,2016,21,54,3,210,13991.27,1276.9,49.439,74.502,23.34,73.344
Thu,9,15,2016,22,54,2,210,12599.83,1134.4,42.186,64.809,30.11,66.171
Thu,9,15,2016,23,51,3,210,11352.69,1019,36.983,57.21,31.09,58.978
Fri,9,16,2016,0,51,3,200,10889.85,948.3,33.764,52.695,25.79,53.703
Fri,9,16,2016,1,50,1,220,10648.23,904.7,32.156,50.07,20.01,50.772
Fri,9,16,2016,2,49,2,300,10626.6,883.1,31.342,48.782,17.68,49.436
Fri,9,16,2016,3,49,3,320,10745.46,883.9,31.169,48.578,21.33,49.034
Fri,9,16,2016,4,49,0,0,10781.74,914.2,32.72,49.994,19.04,49.412
Fri,9,16,2016,5,48,0,0,11243.74,1014.4,36.839,55.911,21.67,51.564
Fri,9,16,2016,6,44,2,280,12322.86,1171.1,45.372,64.866,34.59,55.317
Fri,9,16,2016,7,46,2,300,13227.72,1258.5,50.839,69.44,43.53,60.9
Fri,9,16,2016,8,52,3,280,13594.2,1300.9,54.343,72.412,22.86,67.576
Fri,9,16,2016,9,58,6,260,13827.76,1334.8,57.118,75.171,33.7,72.032
Fri,9,16,2016,10,64,7,260,14123.18,1370.5,60.487,77.436,21.88,73.914
Fri,9,16,2016,11,68,8,230,14283.17,1389.4,62.153,78.999,21.18,74.938
Fri,9,16,2016,12,71,8,240,14349.64,1396.2,63.712,79.042,21.18,74.996
Fri,9,16,2016,13,70,5,0,14475.85,1409.3,65.037,79.518,22.92,74.672
Fri,9,16,2016,14,72,14,140,14515.16,1408.1,65.544,79.422,28.63,75.434
Fri,9,16,2016,15,72,14,150,14636.91,1405,65.249,79.798,24.93,76.666
Fri,9,16,2016,16,70,17,150,14868.9,1406.1,63.486,80.241,26.63,78.639
Fri,9,16,2016,17,68,17,140,14977.26,1400,60.454,80.547,25.64,79.872
Fri,9,16,2016,18,66,14,150,14808.62,1382.4,57.213,79.774,25.93,80.222
Fri,9,16,2016,19,63,14,160,14998.34,1404.2,57.034,81.706,24.05,83.206
Fri,9,16,2016,20,61,7,180,14519.57,1350,53.728,78.874,22.93,80.69
Fri,9,16,2016,21,60,8,170,13616.76,1257.6,48.883,73.344,18.56,75.909
Fri,9,16,2016,22,60,7,170,12487.18,1141.6,42.789,66.171,10.72,68.907
Fri,9,16,2016,23,59,7,190,11341.32,1026,37.656,58.978,18.53,62.121
Sat,9,17,2016,0,58,9,210,10657.64,946.4,34.307,53.703,26.6,57.872
Sat,9,17,2016,1,57,6,210,10461.98,900.5,32.534,50.772,21.45,54.766
Sat,9,17,2016,2,56,5,190,10428.71,872.9,31.426,49.436,21.97,52.926
Sat,9,17,2016,3,55,3,200,10552.69,865.6,30.986,49.034,21.14,52.161
Sat,9,17,2016,4,53,5,200,10586.88,878.2,31.412,49.412,22.16,52.392
Sat,9,17,2016,5,53,5,200,10688.88,917.4,33.325,51.564,31.46,54.252
Sat,9,17,2016,6,52,0,0,10759.41,979.3,36.216,55.317,34.78,57.466
Sat,9,17,2016,7,51,0,0,11054.13,1062.8,39.518,60.9,25.07,62.529
Sat,9,17,2016,8,55,5,220,11804.89,1159.9,43.906,67.576,16.56,70.366
Sat,9,17,2016,9,60,2,0,12313.3,1225.5,47.626,72.032,17.28,76.304
Sat,9,17,2016,10,67,8,190,12568.98,1244.4,55.498,73.914,20.07,80.52
Sat,9,17,2016,11,69,9,190,12720.8,1253.9,57.852,74.938,18.9,84.09
Sat,9,17,2016,12,73,10,210,12786.86,1254.3,57.97,74.996,19.14,86.522
Sat,9,17,2016,13,74,9,160,12838.01,1254.3,58.298,74.672,17.43,87.13
Sat,9,17,2016,14,74,14,140,13019.37,1257.7,59.036,75.434,18.77,88.716
Sat,9,17,2016,15,76,9,180,13367.24,1267.7,59.113,76.666,23.67,89.439
Sat,9,17,2016,16,73,17,150,13790.46,1287.6,60.195,78.639,20.58,91.18
Sat,9,17,2016,17,72,16,150,14191.9,1305.8,60.438,79.872,20.91,94.497
Sat,9,17,2016,18,70,13,150,14308.46,1311.3,59.79,80.222,20.21,97.641
Sat,9,17,2016,19,67,9,160,14709.74,1352,61.514,83.206,30.51,100.194
Sat,9,17,2016,20,65,8,170,14394.72,1313.2,59.533,80.69,21.94,95.094
Sat,9,17,2016,21,65,7,180,13702.11,1237.2,55.746,75.909,19.57,86.025
Sat,9,17,2016,22,66,7,200,12791.24,1136.1,50.706,68.907,8.46,76.416
Sat,9,17,2016,23,67,9,200,12102.34,1039.9,45.941,62.121,16.9,68.786
Sun,9,18,2016,0,66,8,190,11807.77,973.2,43.208,57.872,12.63,63.99
Sun,9,18,2016,1,66,7,210,11695.47,932.3,41.347,54.766,9.64,61.152
Sun,9,18,2016,2,66,9,210,11421.67,906.2,40.161,52.926,-62.73,59.416
Sun,9,18,2016,3,67,7,210,11295.88,895.9,39.837,52.161,-23.72,59.392
Sun,9,18,2016,4,66,7,200,11330.72,901.3,40.157,52.392,-5.88,60.78
Sun,9,18,2016,5,66,6,180,11556.54,929.3,41.599,54.252,16.23,67.036
Sun,9,18,2016,6,67,5,180,11966.3,978.6,44.306,57.466,19.76,78.099
Sun,9,18,2016,7,67,6,190,12376.53,1058.8,42.509,62.529,15.82,83.218
Sun,9,18,2016,8,66,7,200,12949.57,1171.9,46.391,70.366,16.14,86.054
Sun,9,18,2016,9,68,9,210,13650.33,1252.7,48.939,76.304,22.23,89.223
Sun,9,18,2016,10,69,10,220,14313.88,1309.5,51.896,80.52,24.4,91.72
Sun,9,18,2016,11,69,7,210,14894.51,1354.6,54.061,84.09,22.96,92.498
Sun,9,18,2016,12,72,9,230,15322.47,1384.1,55.85,86.522,33.62,92.422
Sun,9,18,2016,13,73,9,230,15564.66,1398.4,56.814,87.13,33.82,91.984
Sun,9,18,2016,14,75,6,240,15706.5,1399.7,57.409,88.716,37.34,91.136
Sun,9,18,2016,15,76,6,230,15938.36,1412.6,58.527,89.439,36.16,91.116
Sun,9,18,2016,16,77,7,220,16279.44,1445.9,60.356,91.18,34.05,92.055
Sun,9,18,2016,17,77,3,240,16734.98,1491.7,62.291,94.497,34.87,94.642
Sun,9,18,2016,18,76,5,210,17064.82,1515.7,62.445,97.641,31.53,97.196
Sun,9,18,2016,19,75,1,200,17532.26,1542.1,63.236,100.194,195.97,98.49
Sun,9,18,2016,20,74,0,0,17065.84,1473,59.778,95.094,38.96,93.58
Sun,9,18,2016,21,72,5,170,16024.37,1351.7,54.04,86.025,26.43,85.93
Sun,9,18,2016,22,71,3,190,14694.44,1223.1,48.134,76.416,24.01,75.717
Sun,9,18,2016,23,69,5,170,13679.83,1120.8,43.424,68.786,25.61,67.772
Mon,9,19,2016,0,72,6,190,12975.92,1052.4,40.227,63.99,27.5,62.278
Mon,9,19,2016,1,70,0,0,12677.43,1013.2,38.663,61.152,31.03,59.342
Mon,9,19,2016,2,69,5,140,12645.56,994.2,37.852,59.416,29.49,57.528
Mon,9,19,2016,3,70,2,170,12583.25,1001.5,38.11,59.392,26.29,57.084
Mon,9,19,2016,4,70,13,220,12878.91,1038.7,40.357,60.78,31.73,58.444
Mon,9,19,2016,5,71,14,320,13578.01,1139.7,45.678,67.036,45.85,64.796
Mon,9,19,2016,6,69,5,270,14931.44,1325.9,56.544,78.099,67.77,75.704
Mon,9,19,2016,7,68,3,120,16147.38,1428.2,62.729,83.218,52.43,81.488
Mon,9,19,2016,8,68,0,0,16774.9,1489.4,67.424,86.054,66.12,84.111
Mon,9,19,2016,9,69,3,0,17263.98,1538.9,70.873,89.223,54.59,88.983
Mon,9,19,2016,10,70,7,130,17701.93,1576.3,72.296,91.72,49.23,91.006
Mon,9,19,2016,11,70,6,140,17837.73,1589,73.689,92.498,47.3,93.632
Mon,9,19,2016,12,71,5,160,17770.2,1586.2,73.304,92.422,36.6,95.57
Mon,9,19,2016,13,71,0,0,17676.07,1591.9,73.169,91.984,37.92,99.102
Mon,9,19,2016,14,71,5,340,17410.94,1580.4,73.101,91.136,37.71,101.986
Mon,9,19,2016,15,71,5,10,17263.09,1573.3,72.732,91.116,36.46,103.509
Mon,9,19,2016,16,71,2,100,17278.97,1575.4,71.519,92.055,34.5,104.048
Mon,9,19,2016,17,69,5,60,17478.87,1597.6,69.853,94.642,41.02,104.08
Mon,9,19,2016,18,68,6,60,17633.93,1618.6,68.381,97.196,43.3,103.776
Mon,9,19,2016,19,68,6,60,17855.9,1635.1,69.055,98.49,46.05,105.978
Mon,9,19,2016,20,67,6,100,17231.96,1561.8,65.567,93.58,47.89,101.026
Mon,9,19,2016,21,66,5,100,16051.35,1434.8,59.526,85.93,36.93,91.592
Mon,9,19,2016,22,66,2,160,14580.28,1288.9,52.63,75.717,32.34,80.019
Mon,9,19,2016,23,66,2,300,13484.39,1170,46.622,67.772,29.17,70.389
Tue,9,20,2016,0,66,0,0,12828.98,1079,43.286,62.278,27.07,64.173
Tue,9,20,2016,1,67,0,0,12536.2,1034.8,41.346,59.342,24.26,60.636
Tue,9,20,2016,2,66,0,0,12475.88,1006.9,40.184,57.528,22.72,58.221
Tue,9,20,2016,3,66,3,300,12373.44,1003.9,39.954,57.084,22.23,57.208
Tue,9,20,2016,4,65,0,0,12597.39,1038.7,41.673,58.444,22.43,58.443
Tue,9,20,2016,5,65,1,230,13549.55,1139,47.353,64.796,24.84,63.825
Tue,9,20,2016,6,65,0,0,14802.5,1323.4,58.534,75.704,41.74,73.686
Tue,9,20,2016,7,65,3,260,15398.51,1429.4,65.018,81.488,40.36,78.328
Tue,9,20,2016,8,66,1,210,15930.2,1481.6,70.635,84.111,49.25,81.586
Tue,9,20,2016,9,68,3,310,16314.68,1530.4,74.636,88.983,33.33,84.614
Tue,9,20,2016,10,70,5,270,16710.31,1583.4,78.822,91.006,30.52,87.71
Tue,9,20,2016,11,72,5,180,17042.22,1628.4,81.37,93.632,40.31,91.162
Tue,9,20,2016,12,75,5,170,17355.87,1679.2,82.889,95.57,42.58,92.878
Tue,9,20,2016,13,78,6,210,17875.85,1728,84.886,99.102,58.87,94.34
Tue,9,20,2016,14,79,5,0,18291.27,1747.5,84.978,101.986,56.6,94.268
Tue,9,20,2016,15,78,9,160,18646.95,1762.5,85.113,103.509,54.35,94.138
Tue,9,20,2016,16,77,11,150,18891.22,1770.5,83.562,104.048,43.34,94.406
Tue,9,20,2016,17,76,9,150,18890.04,1754,79.634,104.08,50.98,93.452
Tue,9,20,2016,18,74,8,150,18730.79,1726.1,75.481,103.776,40.93,93.477
Tue,9,20,2016,19,70,5,140,18980.91,1747.5,74.7,105.978,53.63,95.804
Tue,9,20,2016,20,68,7,140,18243.37,1661.8,69.767,101.026,43.36,90.916
Tue,9,20,2016,21,68,5,200,16884.91,1509.2,62.281,91.592,28.97,82.413
